turnstilelink_link_1,turnstilelink_link_1/_text,turnstilelink_link_1/_title,company_link,company_link/_text,company_link/_title,company_value,label,turnstilelink_link_2,turnstilelink_link_2/_text,turnstilelink_link_2/_title,turnstilelink_link_2_numbers,ratingnumber_number,slnounderline_value,slnounderline_value_numbers,value,location_value_1,location_value_2,moreloc_link,moreloc_link/_text,moreloc_link/_title,moreloc_link_numbers,snip_value,snip_value_prices,summary_description,summary_description_prices,ialabel_value,resultlink_content,resultlink_content_numbers,resultlink_links,resultlink_links/_text,resultlink_links/_title,viewall_label,viewall_link,viewall_link/_text,viewall_link/_title,mat_link,mat_link/_text,mat_link/_title,salarysearch_label,salarysearch_link,salarysearch_link/_text,salarysearch_link/_title,mat_content,mat_links,mat_links/_text,mat_links/_title,moreactions_content,moreactions_links,moreactions_links/_text,moreactions_links/_title,"_PAGE_NUMBER"
"http://www.indeed.com/rc/clk?jk=17efd5cb6a8710db&fccid=5d807087f2960e47","Associate Director Statistics Phase I","Associate Director Statistics Phase I","","","","Penfield Search Partners","-","","","","","","","","","Chicago, IL","","","","","","$185,000 a year","185000","Oversee or partner in development of data quality assurance checks, ensuring accuracy and consistency of data released for statistical analysis....","","","18 days ago - save job - email - more...","18","http://www.indeed.com/jobs?q=data+scientist+%2420%2C000%2B&l=Chicago%2C+IL&limit=100&radius=25&start=300#; mailto:?subject=I%20found%20this%20job%20on%20Indeed&body=http://www.indeed.com; http://www.indeed.com/jobs?q=data+scientist+%2420%2C000%2B&l=Chicago%2C+IL&limit=100&radius=25&start=300#","save job; email; more...","Save this job to my.indeed; ; ","View all","http://www.indeed.com/q-Penfield-Search-Partners-l-Chicago,-IL-jobs.html","Penfield Search Partners jobs in Chicago, IL","","http://www.indeed.com/l-Chicago,-IL-jobs.html","Chicago jobs","","Salary Search:","http://www.indeed.com/salary?q1=Associate+Director+Statistic+Phase&l1=Chicago%2C+IL","Associate Director Statistic Phase salaries in Chicago, IL","","Related forums: Chicago, Illinois - Penfield Search Partners","http://www.indeed.com/forum/loc/Chicago-Illinois.html; http://www.indeed.com/forum/cmp/Penfield-Search-Partners.html","Chicago, Illinois; Penfield Search Partners","","","","","","4"
"http://www.indeed.com/rc/clk?jk=ee068df88dcd4bef&fccid=3de83442785d5fca","DRIVIN - Inside Sales","DRIVIN - Inside Sales","","","","Illinois Technology Association","-","","","","","","","","","Chicago, IL","","","","","","","","As a premier venture-backed, rapidly growing start-up, we are looking for world-class individuals to join our team, including creative technologists, forward...","","","30+ days ago - save job - email - more...","30","http://www.indeed.com/jobs?q=data+scientist+%2420%2C000%2B&l=Chicago%2C+IL&limit=100&radius=25&start=300#; mailto:?subject=I%20found%20this%20job%20on%20Indeed&body=http://www.indeed.com; http://www.indeed.com/jobs?q=data+scientist+%2420%2C000%2B&l=Chicago%2C+IL&limit=100&radius=25&start=300#","save job; email; more...","Save this job to my.indeed; ; ","View all","http://www.indeed.com/q-Illinois-Technology-Association-l-Chicago,-IL-jobs.html","Illinois Technology Association jobs in Chicago, IL","","http://www.indeed.com/l-Chicago,-IL-jobs.html","Chicago jobs","","Salary Search:","http://www.indeed.com/salary?q1=Drivin&l1=Chicago%2C+IL","Drivin salaries in Chicago, IL","","Learn more about working at Illinois Technology Association","http://www.indeed.com/cmp/Illinois-Technology-Association?fromjk=ee068df88dcd4bef&from=serp-more&campaignid=serp-more&jcid=3de83442785d5fca","Illinois Technology Association","","Related forums: Chicago, Illinois - Illinois Technology Association","http://www.indeed.com/forum/loc/Chicago-Illinois.html; http://www.indeed.com/forum/cmp/Illinois-Technology-Association.html","Chicago, Illinois; Illinois Technology Association","","4"
"http://www.indeed.com/rc/clk?jk=afa88b277222faa9&fccid=b9807bbcc309d7a8","Project Manager","Project Manager","","","","BirdDogHR","-","","","","","","","","","Glenview, IL","","","","","","","","Travel as needed for data gathering, design reviews, installs, start-ups and troubleshooting. Our engineers, scientists, consultants, construction managers, and...","","","21 days ago - save job - email - more...","21","http://www.indeed.com/jobs?q=data+scientist+%2420%2C000%2B&l=Chicago%2C+IL&limit=100&radius=25&start=300#; mailto:?subject=I%20found%20this%20job%20on%20Indeed&body=http://www.indeed.com; http://www.indeed.com/jobs?q=data+scientist+%2420%2C000%2B&l=Chicago%2C+IL&limit=100&radius=25&start=300#","save job; email; more...","Save this job to my.indeed; ; ","View all","http://www.indeed.com/q-Birddoghr-l-Glenview,-IL-jobs.html","BirdDogHR jobs in Glenview, IL","","http://www.indeed.com/l-Glenview,-IL-jobs.html","Glenview jobs","","Salary Search:","http://www.indeed.com/salary?q1=Project+Manager&l1=Glenview%2C+IL","Project Manager salaries in Glenview, IL","","Learn more about working at Birddoghr","http://www.indeed.com/cmp/Birddoghr?fromjk=afa88b277222faa9&from=serp-more&campaignid=serp-more&jcid=79674679d4e3e1f8","Birddoghr","","Related forums: Project Manager - Glenview, Illinois - BirdDogHR","http://www.indeed.com/forum/job/Project-Manager.html; http://www.indeed.com/forum/loc/Glenview-Illinois.html; http://www.indeed.com/forum/cmp/Birddoghr.html","Project Manager; Glenview, Illinois; BirdDogHR","","4"
"http://www.indeed.com/rc/clk?jk=7bcdbb277967828e&fccid=93ee380d6820d8a9","Senior Analytics Architect","Senior Analytics Architect","http://www.indeed.com/cmp/Follett-Corporation?from=SERP&campaignid=serp-linkcompanyname&fromjk=7bcdbb277967828e&jcid=93ee380d6820d8a9","Follett Corporation","","","-","http://www.indeed.com/cmp/Follett-Corporation/reviews?jcid=93ee380d6820d8a9","3.8417 reviews","Follett Corporation reviews","3.8417","3.8","417 reviews","417","-","Westchester, IL 60154","","","","","","","","Helps Wholesale Pricings Data Scientist to structure forecasting models so Follett can align it's pricing with Market demand to hit revenue targets....","","","30+ days ago - save job - email - more...","30","http://www.indeed.com/jobs?q=data+scientist+%2420%2C000%2B&l=Chicago%2C+IL&limit=100&radius=25&start=300#; mailto:?subject=I%20found%20this%20job%20on%20Indeed&body=http://www.indeed.com; http://www.indeed.com/jobs?q=data+scientist+%2420%2C000%2B&l=Chicago%2C+IL&limit=100&radius=25&start=300#","save job; email; more...","Save this job to my.indeed; ; ","View all","http://www.indeed.com/jobs?q=Follett+Corporation&l=Westchester,+IL&nc=jasx","Follett Corporation jobs in Westchester, IL","","http://www.indeed.com/l-Westchester,-IL-jobs.html","Westchester jobs","","Salary Search:","http://www.indeed.com/salary?q1=Senior+Analytic+Architect&l1=Westchester%2C+IL","Senior Analytic Architect salaries in Westchester, IL","","Learn more about working at Follett Corporation","http://www.indeed.com/cmp/Follett-Corporation?fromjk=7bcdbb277967828e&from=serp-more&campaignid=serp-more&jcid=93ee380d6820d8a9","Follett Corporation","","Related forums: Follett Corporation - Westchester, Illinois","http://www.indeed.com/forum/cmp/Follett-Corporation.html; http://www.indeed.com/forum/loc/Westchester-Illinois.html","Follett Corporation; Westchester, Illinois","","4"
"http://www.indeed.com/rc/clk?jk=941891c77ff517c5&fccid=957afb0fd89f4126","Senior Research Associate - PhD","Senior Research Associate - PhD","http://www.indeed.com/cmp/American-Dental-Association?from=SERP&campaignid=serp-linkcompanyname&fromjk=941891c77ff517c5&jcid=957afb0fd89f4126","American Dental Association","","","-","http://www.indeed.com/cmp/American-Dental-Association/reviews?jcid=957afb0fd89f4126","3.511 reviews","American Dental Association reviews","3.511","3.5","11 reviews","11","-","Chicago, IL 60611","(Near North Side area)","","","","","","","A minimum of 2 years’ experience analyzing and interpreting scientific data. Ability to present technical and scientific information in a language that is clear...","","","30+ days ago - save job - email - more...","30","http://www.indeed.com/jobs?q=data+scientist+%2420%2C000%2B&l=Chicago%2C+IL&limit=100&radius=25&start=300#; mailto:?subject=I%20found%20this%20job%20on%20Indeed&body=http://www.indeed.com; http://www.indeed.com/jobs?q=data+scientist+%2420%2C000%2B&l=Chicago%2C+IL&limit=100&radius=25&start=300#","save job; email; more...","Save this job to my.indeed; ; ","View all","http://www.indeed.com/q-American-Dental-Association-l-Chicago,-IL-jobs.html","American Dental Association jobs in Chicago, IL","","http://www.indeed.com/l-Chicago,-IL-jobs.html","Chicago jobs","","Salary Search:","http://www.indeed.com/salary?q1=Senior+Research+Associate&l1=Chicago%2C+IL","Senior Research Associate salaries in Chicago, IL","","Learn more about working at American Dental Association","http://www.indeed.com/cmp/American-Dental-Association?fromjk=941891c77ff517c5&from=serp-more&campaignid=serp-more&jcid=957afb0fd89f4126","American Dental Association","","Related forums: Chicago, Illinois - American Dental Association","http://www.indeed.com/forum/loc/Chicago-Illinois.html; http://www.indeed.com/forum/cmp/American-Dental-Association.html","Chicago, Illinois; American Dental Association","","4"
"http://www.indeed.com/rc/clk?jk=bc29e3ae19f71164&fccid=ed6cf92c77fb97ac","Full Stack Software Engineer","Full Stack Software Engineer","","","","Cultivation Capital","-","","","","","","","","","Chicago, IL 60290","(Loop area)","","","","","","","We’re an eclectic mixture of data scientists, former journalists, finance analysts and seasoned entrepreneurs who all share a passion for mission-driven work....","","","30+ days ago - save job - email - more...","30","http://www.indeed.com/jobs?q=data+scientist+%2420%2C000%2B&l=Chicago%2C+IL&limit=100&radius=25&start=300#; mailto:?subject=I%20found%20this%20job%20on%20Indeed&body=http://www.indeed.com; http://www.indeed.com/jobs?q=data+scientist+%2420%2C000%2B&l=Chicago%2C+IL&limit=100&radius=25&start=300#","save job; email; more...","Save this job to my.indeed; ; ","View all","http://www.indeed.com/q-Cultivation-Capital-l-Chicago,-IL-jobs.html","Cultivation Capital jobs in Chicago, IL","","http://www.indeed.com/l-Chicago,-IL-jobs.html","Chicago jobs","","Salary Search:","http://www.indeed.com/salary?q1=Full+Stack+Software+Engineer&l1=Chicago%2C+IL","Full Stack Software Engineer salaries in Chicago, IL","","Related forums: Chicago, Illinois - Cultivation Capital","http://www.indeed.com/forum/loc/Chicago-Illinois.html; http://www.indeed.com/forum/cmp/Cultivation-Capital.html","Chicago, Illinois; Cultivation Capital","","","","","","4"
"http://www.indeed.com/rc/clk?jk=347f05fba1affdbf&fccid=9f9a2d96980f84ec","Statistical Data Analyst // Exciting Long-term Contract in N...","Statistical Data Analyst // Exciting Long-term Contract in Northbrook, IL","http://www.indeed.com/cmp/Modis?from=SERP&campaignid=serp-linkcompanyname&fromjk=347f05fba1affdbf&jcid=9f9a2d96980f84ec","Modis","","","-","http://www.indeed.com/cmp/Modis/reviews?jcid=9f9a2d96980f84ec","3.8107 reviews","Modis reviews","3.8107","3.8","107 reviews","107","-","Northbrook, IL 60062","","","","","","$45,000 - $55,000 a year","45000; -55000","SQL background to extract data. Producing formal reports to collect data on monthly, quarterly and annual trends....","","","Modis USA - 6 days ago - save job - email - more...","-6","http://www.indeed.com/jobs?q=data+scientist+%2420%2C000%2B&l=Chicago%2C+IL&limit=100&radius=25&start=300#; mailto:?subject=I%20found%20this%20job%20on%20Indeed&body=http://www.indeed.com; http://www.indeed.com/jobs?q=data+scientist+%2420%2C000%2B&l=Chicago%2C+IL&limit=100&radius=25&start=300#","save job; email; more...","Save this job to my.indeed; ; ","View all","http://www.indeed.com/q-Modis-l-Northbrook,-IL-jobs.html","Modis jobs in Northbrook, IL","","http://www.indeed.com/l-Northbrook,-IL-jobs.html","Northbrook jobs","","Salary Search:","http://www.indeed.com/salary?q1=Statistical+Data+Analyst&l1=Northbrook%2C+IL","Statistical Data Analyst salaries in Northbrook, IL","","Learn more about working at Modis","http://www.indeed.com/cmp/Modis?fromjk=347f05fba1affdbf&from=serp-more&campaignid=serp-more&jcid=9f9a2d96980f84ec","Modis","","Related forums: Northbrook, Illinois - Modis","http://www.indeed.com/forum/loc/Northbrook-Illinois.html; http://www.indeed.com/forum/cmp/Modis.html","Northbrook, Illinois; Modis","","4"
"http://www.indeed.com/rc/clk?jk=616d5872c511289e&fccid=e6cb5d8df903422a","Director of Customer Success","Director of Customer Success","","","","Persado","-","","","","","","","","","Chicago, IL","","","","","","","","Lead a virtual team of account managers, delivery personnel, data scientists and other roles contributing to the success of the customer....","","","30+ days ago - save job - email - more...","30","http://www.indeed.com/jobs?q=data+scientist+%2420%2C000%2B&l=Chicago%2C+IL&limit=100&radius=25&start=300#; mailto:?subject=I%20found%20this%20job%20on%20Indeed&body=http://www.indeed.com; http://www.indeed.com/jobs?q=data+scientist+%2420%2C000%2B&l=Chicago%2C+IL&limit=100&radius=25&start=300#","save job; email; more...","Save this job to my.indeed; ; ","View all","http://www.indeed.com/q-Persado-l-Chicago,-IL-jobs.html","Persado jobs in Chicago, IL","","http://www.indeed.com/l-Chicago,-IL-jobs.html","Chicago jobs","","Salary Search:","http://www.indeed.com/salary?q1=Director+Customer+Success&l1=Chicago%2C+IL","Director Customer Success salaries in Chicago, IL","","Related forums: Chicago, Illinois - Persado","http://www.indeed.com/forum/loc/Chicago-Illinois.html; http://www.indeed.com/forum/cmp/Persado.html","Chicago, Illinois; Persado","","","","","","4"
"http://www.indeed.com/rc/clk?jk=df88c601ded2820e&fccid=bc51f56762438d6f","Post Doctoral Fellow (Trainee)","Post Doctoral Fellow (Trainee)","http://www.indeed.com/cmp/Northwestern-University?from=SERP&campaignid=serp-linkcompanyname&fromjk=df88c601ded2820e&jcid=bc51f56762438d6f","Northwestern University","","","-","http://www.indeed.com/cmp/Northwestern-University/reviews?jcid=bc51f56762438d6f","4.2162 reviews","Northwestern University reviews","4.2162","4.2","162 reviews","162","-","Chicago, IL","","","","","","","","Specific responsibilities include conducting independent bench research, analyzing, interpreting and presenting data, and preparation of manuscripts....","","","30+ days ago - save job - email - more...","30","http://www.indeed.com/jobs?q=data+scientist+%2420%2C000%2B&l=Chicago%2C+IL&limit=100&radius=25&start=300#; mailto:?subject=I%20found%20this%20job%20on%20Indeed&body=http://www.indeed.com; http://www.indeed.com/jobs?q=data+scientist+%2420%2C000%2B&l=Chicago%2C+IL&limit=100&radius=25&start=300#","save job; email; more...","Save this job to my.indeed; ; ","View all","http://www.indeed.com/q-Northwestern-University-l-Chicago,-IL-jobs.html","Northwestern University jobs in Chicago, IL","","http://www.indeed.com/l-Chicago,-IL-jobs.html","Chicago jobs","","Salary Search:","http://www.indeed.com/salary?q1=Post+Doctoral+Fellow&l1=Chicago%2C+IL","Post Doctoral Fellow salaries in Chicago, IL","","Learn more about working at Northwestern University","http://www.indeed.com/cmp/Northwestern-University?fromjk=df88c601ded2820e&from=serp-more&campaignid=serp-more&jcid=bc51f56762438d6f","Northwestern University","","Related forums: Chicago, Illinois - Northwestern University","http://www.indeed.com/forum/loc/Chicago-Illinois.html; http://www.indeed.com/forum/cmp/Northwestern-University.html","Chicago, Illinois; Northwestern University","","4"
"http://www.indeed.com/rc/clk?jk=b06d1651866175f9&fccid=85806092f576a90e","Product UI/UX Designer","Product UI/UX Designer","","","","Civis Analytics","-","","","","","","","","","Chicago, IL","","","","","","","","You’ll join our Chicago-based product team working collaboratively with engineers, data scientists, and product managers....","","","30+ days ago - save job - email - more...","30","http://www.indeed.com/jobs?q=data+scientist+%2420%2C000%2B&l=Chicago%2C+IL&limit=100&radius=25&start=300#; mailto:?subject=I%20found%20this%20job%20on%20Indeed&body=http://www.indeed.com; http://www.indeed.com/jobs?q=data+scientist+%2420%2C000%2B&l=Chicago%2C+IL&limit=100&radius=25&start=300#","save job; email; more...","Save this job to my.indeed; ; ","View all","http://www.indeed.com/q-Civis-Analytics-l-Chicago,-IL-jobs.html","Civis Analytics jobs in Chicago, IL","","http://www.indeed.com/l-Chicago,-IL-jobs.html","Chicago jobs","","Salary Search:","http://www.indeed.com/salary?q1=Product+Ui+Ux+Designer&l1=Chicago%2C+IL","Product Ui Ux Designer salaries in Chicago, IL","","Related forums: Civis Analytics - Chicago, Illinois","http://www.indeed.com/forum/cmp/Civis-Analytics.html; http://www.indeed.com/forum/loc/Chicago-Illinois.html","Civis Analytics; Chicago, Illinois","","","","","","4"
"http://www.indeed.com/rc/clk?jk=6cfff31c880c087d&fccid=bc51f56762438d6f","Program Coordinator","Program Coordinator","http://www.indeed.com/cmp/Northwestern-University?from=SERP&campaignid=serp-linkcompanyname&fromjk=6cfff31c880c087d&jcid=bc51f56762438d6f","Northwestern University","","","-","http://www.indeed.com/cmp/Northwestern-University/reviews?jcid=bc51f56762438d6f","4.2162 reviews","Northwestern University reviews","4.2162","4.2","162 reviews","162","-","Evanston, IL","","","","","","","","Compiles and analyzes data; Recruiting and training scientist volunteers from nearby universities and colleges....","","","22 days ago - save job - email - more...","22","http://www.indeed.com/jobs?q=data+scientist+%2420%2C000%2B&l=Chicago%2C+IL&limit=100&radius=25&start=300#; mailto:?subject=I%20found%20this%20job%20on%20Indeed&body=http://www.indeed.com; http://www.indeed.com/jobs?q=data+scientist+%2420%2C000%2B&l=Chicago%2C+IL&limit=100&radius=25&start=300#","save job; email; more...","Save this job to my.indeed; ; ","View all","http://www.indeed.com/q-Northwestern-University-l-Evanston,-IL-jobs.html","Northwestern University jobs in Evanston, IL","","http://www.indeed.com/l-Evanston,-IL-jobs.html","Evanston jobs","","Salary Search:","http://www.indeed.com/salary?q1=Program+Coordinator&l1=Evanston%2C+IL","Program Coordinator salaries in Evanston, IL","","Learn more about working at Northwestern University","http://www.indeed.com/cmp/Northwestern-University?fromjk=6cfff31c880c087d&from=serp-more&campaignid=serp-more&jcid=bc51f56762438d6f","Northwestern University","","Related forums: Northwestern University - Evanston, Illinois - Program Coordinator","http://www.indeed.com/forum/cmp/Northwestern-University.html; http://www.indeed.com/forum/loc/Evanston-Illinois.html; http://www.indeed.com/forum/job/Program-Coordinator.html","Northwestern University; Evanston, Illinois; Program Coordinator","","4"
