turnstilelink_link_1,turnstilelink_link_1/_text,turnstilelink_link_1/_title,company_content,company_link,company_link/_text,company_link/_title,label,turnstilelink_link_2,turnstilelink_link_2/_text,turnstilelink_link_2/_title,turnstilelink_link_2_numbers,ratingnumber_number,slnounderline_value,slnounderline_value_numbers,value,location_value,snip_value,snip_value_prices,locations_link,locations_link/_text,locations_link/_title,locations_link_numbers,summary_description,ialabel_value,resultlink_content,resultlink_content_numbers,resultlink_links,resultlink_links/_text,resultlink_links/_title,viewall_label,viewall_link,viewall_link/_text,viewall_link/_title,mat_link,mat_link/_text,mat_link/_title,salarysearch_label,salarysearch_link,salarysearch_link/_text,salarysearch_link/_title,mat_content,mat_links,mat_links/_text,mat_links/_title,moreactions_content,moreactions_links,moreactions_links/_text,moreactions_links/_title,"_PAGE_NUMBER"
"http://www.indeed.com/rc/clk?jk=021de51010b209de&fccid=07fc2db387ec03fb","Microsampling Specialist - Sales Consultant","Microsampling Specialist - Sales Consultant","Phenomenex","http://www.indeed.com/cmp/Phenomenex?from=SERP&campaignid=serp-linkcompanyname&fromjk=021de51010b209de&jcid=07fc2db387ec03fb","Phenomenex","","-","http://www.indeed.com/cmp/Phenomenex/reviews?jcid=07fc2db387ec03fb","19 reviews","Phenomenex reviews","19","","","","-","Torrance, CA 90501","","","","","","","Strong presentation and communication skills – you’re dealing with scientists. Collaborates with both Sales & Marketing on cross-functional campaigns by...","","30+ days ago - save job - email - more...","30","http://www.indeed.com/jobs?q=data+scientist+%2420%2C000%2B&l=Los+Angeles%2C+CA&limit=100&radius=25&start=400#; mailto:?subject=I%20found%20this%20job%20on%20Indeed&body=http://www.indeed.com; http://www.indeed.com/jobs?q=data+scientist+%2420%2C000%2B&l=Los+Angeles%2C+CA&limit=100&radius=25&start=400#","save job; email; more...","Save this job to my.indeed; ; ","View all","http://www.indeed.com/q-Phenomenex-l-Torrance,-CA-jobs.html","Phenomenex jobs in Torrance, CA","","http://www.indeed.com/l-Torrance,-CA-jobs.html","Torrance jobs","","Salary Search:","http://www.indeed.com/salary?q1=Microsampling+Specialist&l1=Torrance%2C+CA","Microsampling Specialist salaries in Torrance, CA","","Learn more about working at Phenomenex","http://www.indeed.com/cmp/Phenomenex?fromjk=021de51010b209de&from=serp-more&campaignid=serp-more&jcid=07fc2db387ec03fb","Phenomenex","","Related forums: Phenomenex","http://www.indeed.com/forum/cmp/Phenomenex.html","Phenomenex","","5"
"http://www.indeed.com/rc/clk?jk=5d55ce5f7220a69f&fccid=31696df7c99497fd","Java Engineer - Abuse Prevention","Java Engineer - Abuse Prevention","Ticketmaster","http://www.indeed.com/cmp/Ticketmaster?from=SERP&campaignid=serp-linkcompanyname&fromjk=5d55ce5f7220a69f&jcid=31696df7c99497fd","Ticketmaster","","-","http://www.indeed.com/cmp/Ticketmaster/reviews?jcid=31696df7c99497fd","186 reviews","Ticketmaster reviews","186","","","","-","Hollywood, CA 90028","","","","","","","Turn these data into products through scientific. Years of unique global data about the relationship. We are looking for engineers and scientists to become....","","30+ days ago - save job - email - more...","30","http://www.indeed.com/jobs?q=data+scientist+%2420%2C000%2B&l=Los+Angeles%2C+CA&limit=100&radius=25&start=400#; mailto:?subject=I%20found%20this%20job%20on%20Indeed&body=http://www.indeed.com; http://www.indeed.com/jobs?q=data+scientist+%2420%2C000%2B&l=Los+Angeles%2C+CA&limit=100&radius=25&start=400#","save job; email; more...","Save this job to my.indeed; ; ","View all","http://www.indeed.com/q-Ticketmaster-l-Hollywood,-CA-jobs.html","Ticketmaster jobs in Hollywood, CA","","http://www.indeed.com/l-Hollywood,-CA-jobs.html","Hollywood jobs","","Salary Search:","http://www.indeed.com/salary?q1=Java+Engineer&l1=Hollywood%2C+CA","Java Engineer salaries in Hollywood, CA","","Learn more about working at Ticketmaster","http://www.indeed.com/cmp/Ticketmaster?fromjk=5d55ce5f7220a69f&from=serp-more&campaignid=serp-more&jcid=31696df7c99497fd","Ticketmaster","","Related forums: Ticketmaster","http://www.indeed.com/forum/cmp/Ticketmaster.html","Ticketmaster","","5"
"http://www.indeed.com/rc/clk?jk=519add33415a9f3e&fccid=c765b54dde353f5f","Cytogenetics Director","Cytogenetics Director","West Pacific Medical Laboratory","http://www.indeed.com/cmp/West-Pacific-Medical-Laboratory?from=SERP&campaignid=serp-linkcompanyname&fromjk=519add33415a9f3e&jcid=c765b54dde353f5f","West Pacific Medical Laboratory","","-","http://www.indeed.com/cmp/West-Pacific-Medical-Laboratory/reviews?jcid=c765b54dde353f5f","10 reviews","West Pacific Medical Laboratory reviews","10","","","","-","Santa Fe Springs, CA","","","","","","","Prepares information, data and reports for integration into management decisions. Current California Clinical Cytogeneticist Scientist license issued by the...","","DeviceSpace.com - 19 days ago - save job - email - more...","-19","http://www.indeed.com/jobs?q=data+scientist+%2420%2C000%2B&l=Los+Angeles%2C+CA&limit=100&radius=25&start=400#; mailto:?subject=I%20found%20this%20job%20on%20Indeed&body=http://www.indeed.com; http://www.indeed.com/jobs?q=data+scientist+%2420%2C000%2B&l=Los+Angeles%2C+CA&limit=100&radius=25&start=400#","save job; email; more...","Save this job to my.indeed; ; ","View all","http://www.indeed.com/q-West-Pacific-Medical-Laboratory-l-Santa-Fe-Springs,-CA-jobs.html","West Pacific Medical Laboratory jobs in Santa Fe Springs, CA","","http://www.indeed.com/l-Santa-Fe-Springs,-CA-jobs.html","Santa Fe Springs jobs","","Salary Search:","http://www.indeed.com/salary?q1=Cytogenetic+Director&l1=Santa+Fe+Springs%2C+CA","Cytogenetic Director salaries in Santa Fe Springs, CA","","Learn more about working at West Pacific Medical Laboratory","http://www.indeed.com/cmp/West-Pacific-Medical-Laboratory?fromjk=519add33415a9f3e&from=serp-more&campaignid=serp-more&jcid=c765b54dde353f5f","West Pacific Medical Laboratory","","Related forums: West Pacific Medical Laboratory","http://www.indeed.com/forum/cmp/West-Pacific-Medical-Laboratory.html","West Pacific Medical Laboratory","","5"
"http://www.indeed.com/rc/clk?jk=c46c01d92f9068be&fccid=c1913baa98066b19","Environmental Scientist","Environmental Scientist","Apex Companies, LLC","http://www.indeed.com/cmp/Apex-Companies,-LLC?from=SERP&campaignid=serp-linkcompanyname&fromjk=c46c01d92f9068be&jcid=c1913baa98066b19","Apex Companies, LLC","","-","http://www.indeed.com/cmp/Apex-Companies,-LLC/reviews?jcid=c1913baa98066b19","13 reviews","Apex Companies reviews","13","","","","-","Signal Hill, CA","","","","","","","Gather, analyze, and interpret data. Experience with data management and report preparation. 1-3 years of experience with environmental field sampling and data...","","30+ days ago - save job - email - more...","30","http://www.indeed.com/jobs?q=data+scientist+%2420%2C000%2B&l=Los+Angeles%2C+CA&limit=100&radius=25&start=400#; mailto:?subject=I%20found%20this%20job%20on%20Indeed&body=http://www.indeed.com; http://www.indeed.com/jobs?q=data+scientist+%2420%2C000%2B&l=Los+Angeles%2C+CA&limit=100&radius=25&start=400#","save job; email; more...","Save this job to my.indeed; ; ","View all","http://www.indeed.com/jobs?q=Apex+Companies,+LLC&l=Signal+Hill,+CA&nc=jasx","Apex Companies, LLC jobs in Signal Hill, CA","","http://www.indeed.com/l-Signal-Hill,-CA-jobs.html","Signal Hill jobs","","Salary Search:","http://www.indeed.com/salary?q1=Environmental+Scientist&l1=Signal+Hill%2C+CA","Environmental Scientist salaries in Signal Hill, CA","","Learn more about working at Apex Companies, LLC","http://www.indeed.com/cmp/Apex-Companies,-LLC?fromjk=c46c01d92f9068be&from=serp-more&campaignid=serp-more&jcid=c1913baa98066b19","Apex Companies, LLC","","Related forums: Apex Companies, LLC","http://www.indeed.com/forum/cmp/Apex-Companies%2C-LLC.html","Apex Companies, LLC","","5"
"http://www.indeed.com/rc/clk?jk=c92cac0380ccd867&fccid=aa53b551f9df0210","Sr Software Engineer II","Sr Software Engineer II","Raytheon","http://www.indeed.com/cmp/Raytheon?from=SERP&campaignid=serp-linkcompanyname&fromjk=c92cac0380ccd867&jcid=aa53b551f9df0210","Raytheon","","-","http://www.indeed.com/cmp/Raytheon/reviews?jcid=aa53b551f9df0210","1,200 reviews","Raytheon reviews","1200","","","","-","Pasadena, CA 91107","","","http://www.indeed.com/jobs?q=data+scientist+%2420%2C000%2B&l=Los+Angeles%2C+CA&rbt=Sr+Software+Engineer+II&rbc=Raytheon&jtid=bf8709a757df5d74&jcid=aa53b551f9df0210&limit=100&grp=tcl","+1 location","","","Will also interact with other software engineers and JPL scientists in the operational environment. Support, design, development, integration and testing of...","","30+ days ago - save job - email - more...","30","http://www.indeed.com/jobs?q=data+scientist+%2420%2C000%2B&l=Los+Angeles%2C+CA&limit=100&radius=25&start=400#; mailto:?subject=I%20found%20this%20job%20on%20Indeed&body=http://www.indeed.com; http://www.indeed.com/jobs?q=data+scientist+%2420%2C000%2B&l=Los+Angeles%2C+CA&limit=100&radius=25&start=400#","save job; email; more...","Save this job to my.indeed; ; ","View all","http://www.indeed.com/q-Raytheon-l-Pasadena,-CA-jobs.html","Raytheon jobs in Pasadena, CA","","http://www.indeed.com/l-Pasadena,-CA-jobs.html","Pasadena jobs","","Salary Search:","http://www.indeed.com/salary?q1=Senior+Software+Engineer&l1=Pasadena%2C+CA","Senior Software Engineer salaries in Pasadena, CA","","Learn more about working at Raytheon","http://www.indeed.com/cmp/Raytheon?fromjk=c92cac0380ccd867&from=serp-more&campaignid=serp-more&jcid=aa53b551f9df0210","Raytheon","","Related forums: Raytheon","http://www.indeed.com/forum/cmp/Raytheon.html","Raytheon","","5"
"http://www.indeed.com/cmp/MaKro-Partners/jobs/Manager-National-Tax-Office-e5cb8b269be90b19?r=1&fccid=075256a429f3af7b","Manager-National Tax office","Manager-National Tax office","MaKro Partners","","","","-","","","","","","","","","Sherman Oaks, CA","","","","","","","Lead technical interviews with client personnel such as scientists and engineers. Strong data management skills, including advanced skills in Microsoft Excel....","Easily apply","30+ days ago - save job - email - more...","30","http://www.indeed.com/jobs?q=data+scientist+%2420%2C000%2B&l=Los+Angeles%2C+CA&limit=100&radius=25&start=400#; mailto:?subject=I%20found%20this%20job%20on%20Indeed&body=http://www.indeed.com; http://www.indeed.com/jobs?q=data+scientist+%2420%2C000%2B&l=Los+Angeles%2C+CA&limit=100&radius=25&start=400#","save job; email; more...","Save this job to my.indeed; ; ","View all","http://www.indeed.com/q-Makro-Partners-l-Sherman-Oaks,-CA-jobs.html","MaKro Partners jobs in Sherman Oaks, CA","","http://www.indeed.com/l-Sherman-Oaks,-CA-jobs.html","Sherman Oaks jobs","","Salary Search:","http://www.indeed.com/salary?q1=Manager+National+Tax+Office&l1=Sherman+Oaks%2C+CA","Manager National Tax Office salaries in Sherman Oaks, CA","","Learn more about working at Makro Partners","http://www.indeed.com/cmp/Makro-Partners-1?fromjk=e5cb8b269be90b19&from=serp-more&campaignid=serp-more&jcid=35fd5c450b575aa9","Makro Partners","","Related forums: MaKro Partners","http://www.indeed.com/forum/cmp/Makro-Partners-1.html","MaKro Partners","","5"
"http://www.indeed.com/rc/clk?jk=a08d34fb4df59a66&fccid=e2197a3a7520b610","Director of Engineering - Data","Director of Engineering - Data","Snapchat","","","","-","","","","","","","","","Los Angeles, CA","","","","","","","Recruit and build a world class team of software engineers, data engineers and data scientists. We’re looking for a hands-on engineering leader to build a world...","Easily apply","30+ days ago - save job - email - more...","30","http://www.indeed.com/jobs?q=data+scientist+%2420%2C000%2B&l=Los+Angeles%2C+CA&limit=100&radius=25&start=400#; mailto:?subject=I%20found%20this%20job%20on%20Indeed&body=http://www.indeed.com; http://www.indeed.com/jobs?q=data+scientist+%2420%2C000%2B&l=Los+Angeles%2C+CA&limit=100&radius=25&start=400#","save job; email; more...","Save this job to my.indeed; ; ","View all","http://www.indeed.com/q-Snapchat-l-Los-Angeles,-CA-jobs.html","Snapchat jobs in Los Angeles, CA","","http://www.indeed.com/l-Los-Angeles,-CA-jobs.html","Los Angeles jobs","","Salary Search:","http://www.indeed.com/salary?q1=Director+Engineering&l1=Los+Angeles%2C+CA","Director Engineering salaries in Los Angeles, CA","","Learn more about working at Snapchat","http://www.indeed.com/cmp/Snapchat?fromjk=a08d34fb4df59a66&from=serp-more&campaignid=serp-more&jcid=f2f7858fe9d20eae","Snapchat","","Related forums: Snapchat","http://www.indeed.com/forum/cmp/Snapchat.html","Snapchat","","5"
"http://www.indeed.com/rc/clk?jk=1b152bcdb014d17b&fccid=b983e0b562a36362","Applications Analyst, Senior- Clinical Research","Applications Analyst, Senior- Clinical Research","Providence Health & Services","http://www.indeed.com/cmp/Providence-Health-&-Services?from=SERP&campaignid=serp-linkcompanyname&fromjk=1b152bcdb014d17b&jcid=b983e0b562a36362","Providence Health & Services","","-","http://www.indeed.com/cmp/Providence-Health-&-Services/reviews?jcid=b983e0b562a36362","584 reviews","Providence Health & Services reviews","584","","","","-","Burbank, CA 91506","","","","","","","This individual also analyzes and evaluates existing or proposed systems and devices or modifies procedures to process data and solve problems....","","30+ days ago - save job - email - more...","30","http://www.indeed.com/jobs?q=data+scientist+%2420%2C000%2B&l=Los+Angeles%2C+CA&limit=100&radius=25&start=400#; mailto:?subject=I%20found%20this%20job%20on%20Indeed&body=http://www.indeed.com; http://www.indeed.com/jobs?q=data+scientist+%2420%2C000%2B&l=Los+Angeles%2C+CA&limit=100&radius=25&start=400#","save job; email; more...","Save this job to my.indeed; ; ","View all","http://www.indeed.com/q-Providence-Health-&-Services-l-Burbank,-CA-jobs.html","Providence Health & Services jobs in Burbank, CA","","http://www.indeed.com/l-Burbank,-CA-jobs.html","Burbank jobs","","Salary Search:","http://www.indeed.com/salary?q1=Application+Analyst&l1=Burbank%2C+CA","Application Analyst salaries in Burbank, CA","","Learn more about working at Providence Health & Services","http://www.indeed.com/cmp/Providence-Health-&-Services?fromjk=1b152bcdb014d17b&from=serp-more&campaignid=serp-more&jcid=b983e0b562a36362","Providence Health & Services","","Related forums: Providence Health & Services","http://www.indeed.com/forum/cmp/Providence-Health-%26-Services.html","Providence Health & Services","","5"
"http://www.indeed.com/rc/clk?jk=d865c7b1e57857fd&fccid=11619ce0d3c2c733","Engineer R&D 3","Engineer R&D 3","Northrop Grumman","http://www.indeed.com/cmp/Northrop-Grumman?from=SERP&campaignid=serp-linkcompanyname&fromjk=d865c7b1e57857fd&jcid=11619ce0d3c2c733","Northrop Grumman","","-","http://www.indeed.com/cmp/Northrop-Grumman/reviews?jcid=11619ce0d3c2c733","2,031 reviews","Northrop Grumman reviews","2031","","","","-","Woodland Hills, CA 91367","","","","","","","Designing signal processing algorithms to extract signals from noisy data. Measuring algorithm performance as applied to a variety of sensor data....","","30+ days ago - save job - email - more...","30","http://www.indeed.com/jobs?q=data+scientist+%2420%2C000%2B&l=Los+Angeles%2C+CA&limit=100&radius=25&start=400#; mailto:?subject=I%20found%20this%20job%20on%20Indeed&body=http://www.indeed.com; http://www.indeed.com/jobs?q=data+scientist+%2420%2C000%2B&l=Los+Angeles%2C+CA&limit=100&radius=25&start=400#","save job; email; more...","Save this job to my.indeed; ; ","View all","http://www.indeed.com/q-Northrop-Grumman-l-Woodland-Hills,-CA-jobs.html","Northrop Grumman jobs in Woodland Hills, CA","","http://www.indeed.com/l-Woodland-Hills,-CA-jobs.html","Woodland Hills jobs","","Salary Search:","http://www.indeed.com/salary?q1=Engineer+R%26D&l1=Woodland+Hills%2C+CA","Engineer R&D salaries in Woodland Hills, CA","","Learn more about working at Northrop Grumman","http://www.indeed.com/cmp/Northrop-Grumman?fromjk=d865c7b1e57857fd&from=serp-more&campaignid=serp-more&jcid=11619ce0d3c2c733","Northrop Grumman","","Related forums: Northrop Grumman","http://www.indeed.com/forum/cmp/Northrop-Grumman.html","Northrop Grumman","","5"
"http://www.indeed.com/rc/clk?jk=29a7138a1b1d24a6&fccid=e46dcf251ad893cd","Global Equity Research Analyst","Global Equity Research Analyst","Selby Jennings","","","","-","","","","","","","","","Los Angeles, CA","$150,000 - $250,000 a year","150000; -250000","","","","","Equity Research Analyst The Client is a rapidly expanding Investment Advisory firm with over 50 years of service. They focus on equity recommendations,","","30+ days ago - save job - email - more...","30","http://www.indeed.com/jobs?q=data+scientist+%2420%2C000%2B&l=Los+Angeles%2C+CA&limit=100&radius=25&start=400#; mailto:?subject=I%20found%20this%20job%20on%20Indeed&body=http://www.indeed.com; http://www.indeed.com/jobs?q=data+scientist+%2420%2C000%2B&l=Los+Angeles%2C+CA&limit=100&radius=25&start=400#","save job; email; more...","Save this job to my.indeed; ; ","View all","http://www.indeed.com/q-Selby-Jennings-l-Los-Angeles,-CA-jobs.html","Selby Jennings jobs in Los Angeles, CA","","http://www.indeed.com/l-Los-Angeles,-CA-jobs.html","Los Angeles jobs","","Salary Search:","http://www.indeed.com/salary?q1=Global+Equity+Research+Analyst&l1=Los+Angeles%2C+CA","Global Equity Research Analyst salaries in Los Angeles, CA","","Learn more about working at Selby Jennings","http://www.indeed.com/cmp/Selby-Jennings?fromjk=29a7138a1b1d24a6&from=serp-more&campaignid=serp-more&jcid=e46dcf251ad893cd","Selby Jennings","","Related forums: Selby Jennings","http://www.indeed.com/forum/cmp/Selby-Jennings.html","Selby Jennings","","5"
"http://www.indeed.com/rc/clk?jk=80584e498cd77bbd&fccid=61a60b57b78e098b","Clinical Laboratory Scientist - Blood Bank Coordinator","Clinical Laboratory Scientist - Blood Bank Coordinator","OLYMPIA MEDICAL CENTER","http://www.indeed.com/cmp/Olympia-Medical-Center?from=SERP&campaignid=serp-linkcompanyname&fromjk=80584e498cd77bbd&jcid=61a60b57b78e098b","OLYMPIA MEDICAL CENTER","","-","http://www.indeed.com/cmp/Olympia-Medical-Center/reviews?jcid=61a60b57b78e098b","30 reviews","Olympia Medical Center reviews","30","","","","-","Los Angeles, CA 90036","","","","","","","A valid California Clinical Laboratory Scientist license issued by the State of California. Participates in departmental Performance Improvement activities,...","","20 days ago - save job - email - more...","20","http://www.indeed.com/jobs?q=data+scientist+%2420%2C000%2B&l=Los+Angeles%2C+CA&limit=100&radius=25&start=400#; mailto:?subject=I%20found%20this%20job%20on%20Indeed&body=http://www.indeed.com; http://www.indeed.com/jobs?q=data+scientist+%2420%2C000%2B&l=Los+Angeles%2C+CA&limit=100&radius=25&start=400#","save job; email; more...","Save this job to my.indeed; ; ","View all","http://www.indeed.com/q-Olympia-Medical-Center-l-Los-Angeles,-CA-jobs.html","OLYMPIA MEDICAL CENTER jobs in Los Angeles, CA","","http://www.indeed.com/l-Los-Angeles,-CA-jobs.html","Los Angeles jobs","","Salary Search:","http://www.indeed.com/salary?q1=Clinical+Laboratory+Scientist&l1=Los+Angeles%2C+CA","Clinical Laboratory Scientist salaries in Los Angeles, CA","","Learn more about working at Olympia Medical Center","http://www.indeed.com/cmp/Olympia-Medical-Center?fromjk=80584e498cd77bbd&from=serp-more&campaignid=serp-more&jcid=61a60b57b78e098b","Olympia Medical Center","","Related forums: Olympia Medical Center","http://www.indeed.com/forum/cmp/Olympia-Medical-Center.html","Olympia Medical Center","","5"
